Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,Q2 2023,Q3 2023,Q3 2023 chg,Q4 2023,Q4 2023 chg,Q1 2024,Q1 2024 chg,Q2 2024,Q2 2024 chg,Q3 2024,Q3 2024 chg,Q4 2024,Q4 2024 chg,Q1 2025,Q1 2025 chg,Q2 2025,Q2 2025 chg,Q3 2025,Q3 2025 chg,Q4 2025,Q4 2025 chg,Q1 2026,Q1 2026 chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,7.699,8.059,+4.7%,8.38,+4.0%,8.175,-2.4%,8.311,+1.7%,8.054,-3.1%,8.381,+4.1%,8.422,+0.5%,8.585,+1.9%,8.881,+3.4%,9.099,+2.5%,9.107,+0.1%,176.19,19.3,+8.1%,-17.8%,-19.1%,+3.8%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,8.905,9.416,+5.7%,10.109,+7.4%,9.533,-5.7%,9.722,+2.0%,9.496,-2.3%,9.806,+3.3%,9.78,-0.3%,9.928,+1.5%,10.305,+3.8%,10.623,+3.1%,10.723,+0.9%,176.19,16.4,+9.6%,-17.8%,-19.1%,+3.8%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,10.505,11.09,+5.6%,12.081,+8.9%,10.822,-10.4%,11.536,+6.6%,11.053,-4.2%,11.522,+4.2%,11.445,-0.7%,11.608,+1.4%,11.882,+2.4%,12.321,+3.7%,12.538,+1.8%,176.19,14.1,+9.6%,-17.8%,-19.1%,+3.8%
BKNG,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,10.905,11.15,+2.2%,14.132,+26.7%,12.277,-13.1%,13.693,+11.5%,13.12,-4.2%,13.759,+4.9%,13.154,-4.4%,13.36,+1.6%,13.449,+0.7%,14.121,+5.0%,14.484,+2.6%,176.19,12.2,+10.1%,-17.8%,-19.1%,+3.8%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2025,7.644,7.87,+3.0%,8.05,+2.3%,8.233,+2.3%,8.188,-0.5%,8.09,-1.2%,7.98,-1.4%,8.016,+0.5%,7.926,-1.1%,8.023,+1.2%,8.065,+0.5%,8.057,-0.1%,306.88,38.1,+0.5%,+6.8%,+4.6%,+46.9%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2026,9.163,9.563,+4.4%,9.713,+1.6%,9.375,-3.5%,9.498,+1.3%,9.329,-1.8%,9.248,-0.9%,9.283,+0.4%,9.058,-2.4%,9.024,-0.4%,9.126,+1.1%,9.037,-1.0%,306.88,34.0,-2.7%,+6.8%,+4.6%,+46.9%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2027,10.62,11.153,+5.0%,11.388,+2.1%,11.565,+1.6%,11.545,-0.2%,11.263,-2.4%,10.676,-5.2%,10.818,+1.3%,10.506,-2.9%,10.425,-0.8%,10.489,+0.6%,10.397,-0.9%,306.88,29.5,-3.9%,+6.8%,+4.6%,+46.9%
HLT,Watchlist,,Consumer Discretionary,Consumer Services,Adj,Dec,EPS,CY2028,12.855,13.37,+4.0%,13.415,+0.3%,13.588,+1.3%,13.548,-0.3%,13.19,-2.6%,12.586,-4.6%,12.682,+0.8%,12.614,-0.5%,12.19,-3.4%,12.293,+0.8%,12.073,-1.8%,306.88,25.4,-4.8%,+6.8%,+4.6%,+46.9%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,1.35,1.45,+7.4%,1.494,+3.0%,1.556,+4.1%,1.656,+6.4%,1.719,+3.8%,1.747,+1.6%,1.88,+7.6%,1.85,-1.6%,2.02,+9.2%,2.124,+5.1%,2.141,+0.8%,68.62,32.1,+13.9%,+6.7%,-5.8%,+87.9%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,1.17,1.24,+6.0%,1.56,+25.8%,1.698,+8.8%,1.742,+2.6%,1.804,+3.6%,1.846,+2.3%,1.969,+6.7%,1.99,+1.1%,2.183,+9.7%,2.318,+6.2%,2.471,+6.6%,68.62,27.8,+25.5%,+6.7%,-5.8%,+87.9%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,1.26,1.34,+6.3%,1.34,+0.0%,1.58,+17.9%,1.89,+19.6%,1.69,-10.6%,1.913,+13.2%,2.022,+5.7%,2.125,+5.1%,2.41,+13.4%,2.61,+8.3%,2.74,+5.0%,68.62,25.0,+35.5%,+6.7%,-5.8%,+87.9%
IBKR,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,,,,,,1.41,,,,1.57,+11.3%,1.57,+0.0%,2.045,+30.3%,2.44,+19.3%,2.8,+14.8%,2.98,+6.4%,3.13,+5.0%,68.62,21.9,+53.1%,+6.7%,-5.8%,+87.9%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,0.572,0.633,+10.7%,0.751,+18.6%,0.787,+4.8%,0.773,-1.8%,0.871,+12.7%,0.853,-2.1%,0.826,-3.2%,0.803,-2.8%,0.862,+7.3%,0.914,+6.0%,0.914,+0.0%,211.78,231.7,+10.7%,+7.4%,+7.0%,+118.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,0.833,0.95,+14.0%,1.353,+42.4%,1.162,-14.1%,1.07,-7.9%,1.146,+7.1%,1.07,-6.6%,1.056,-1.3%,1.053,-0.3%,1.124,+6.7%,1.177,+4.7%,1.137,-3.4%,211.78,186.3,+7.7%,+7.4%,+7.0%,+118.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,1.19,1.453,+22.1%,2.053,+41.3%,1.624,-20.9%,1.518,-6.5%,1.637,+7.8%,1.603,-2.1%,1.411,-12.0%,1.412,+0.1%,1.501,+6.3%,1.55,+3.3%,1.483,-4.3%,211.78,142.8,+5.1%,+7.4%,+7.0%,+118.2%
NET,Watchlist,,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,1.765,1.81,+2.5%,1.85,+2.2%,1.767,-4.5%,1.703,-3.6%,1.848,+8.5%,2.033,+10.0%,1.678,-17.5%,1.822,+8.6%,1.945,+6.8%,2.147,+10.4%,2.089,-2.7%,211.78,101.4,+24.5%,+7.4%,+7.0%,+118.2%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2025,16.946,17.051,+0.6%,17.037,-0.1%,17.456,+2.5%,17.683,+1.3%,17.833,+0.8%,18.12,+1.6%,18.138,+0.1%,18.145,+0.0%,18.099,-0.3%,,,,,1018.55,56.3,+1.5%,+18.1%,+14.6%,+11.1%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2026,19.004,18.579,-2.2%,18.598,+0.1%,19.329,+3.9%,19.523,+1.0%,19.635,+0.6%,19.924,+1.5%,20.067,+0.7%,20.01,-0.3%,20.052,+0.2%,20.279,+1.1%,20.413,+0.7%,1018.55,49.9,+1.7%,+18.1%,+14.6%,+11.1%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2027,20.838,20.064,-3.7%,20.615,+2.7%,21.85,+6.0%,22.214,+1.7%,21.785,-1.9%,22.321,+2.5%,22.341,+0.1%,22.087,-1.1%,22.128,+0.2%,22.216,+0.4%,22.724,+2.3%,1018.55,44.8,+1.7%,+18.1%,+14.6%,+11.1%
COST,Watchlist,,Consumer Staples,Consumer Staples Distribution,GAAP,Aug,EPS,CY2028,21.78,21.66,-0.6%,22.949,+6.0%,22.154,-3.5%,25.09,+13.3%,24.489,-2.4%,25.357,+3.5%,25.399,+0.2%,24.023,-5.4%,24.574,+2.3%,24.662,+0.4%,25.403,+3.0%,1018.55,40.1,+0.0%,+18.1%,+14.6%,+11.1%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,EPS,CY2025,5.506,5.823,+5.8%,5.121,-12.1%,3.583,-30.0%,3.031,-15.4%,2.87,-5.3%,2.915,+1.6%,2.305,-20.9%,1.398,-39.3%,1.332,-4.7%,1.269,-4.7%,1.266,-0.2%,352.82,278.7,-45.1%,-21.5%,-18.5%,+47.4%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,EPS,CY2026,6.762,7.244,+7.1%,7.128,-1.6%,4.663,-34.6%,4.297,-7.8%,4.142,-3.6%,3.723,-10.1%,3.343,-10.2%,2.337,-30.1%,2.001,-14.4%,1.816,-9.2%,1.458,-19.7%,352.82,242.0,-56.4%,-21.5%,-18.5%,+47.4%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,EPS,CY2027,8.42,8.872,+5.4%,9.722,+9.6%,6.719,-30.9%,5.894,-12.3%,5.679,-3.6%,4.794,-15.6%,4.227,-11.8%,3.258,-22.9%,2.908,-10.7%,2.535,-12.8%,2.143,-15.5%,352.82,164.6,-49.3%,-21.5%,-18.5%,+47.4%
TSLA,Watchlist,,Consumer Discretionary,Automobiles & Components,GAAP,Dec,EPS,CY2028,10.765,11.5,+6.8%,12.793,+11.2%,8.877,-30.6%,7.637,-14.0%,7.261,-4.9%,6.2,-14.6%,5.613,-9.5%,4.651,-17.1%,4.171,-10.3%,3.919,-6.0%,3.06,-21.9%,352.82,115.3,-45.5%,-21.5%,-18.5%,+47.4%
TMO,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,EPS,CY2025,30.128,27.849,-7.6%,24.28,-12.8%,24.063,-0.9%,24.35,+1.2%,23.895,-1.9%,23.316,-2.4%,23.294,-0.1%,22.326,-4.2%,22.516,+0.9%,22.747,+1.0%,22.749,+0.0%,488.19,21.5,-2.3%,-15.7%,-21.4%,+11.5%
TMO,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,EPS,CY2026,33.468,31.474,-6.0%,27.807,-11.7%,26.794,-3.6%,27.072,+1.0%,26.694,-1.4%,25.91,-2.9%,25.792,-0.5%,24.618,-4.6%,24.427,-0.8%,24.62,+0.8%,24.559,-0.2%,488.19,19.9,-4.8%,-15.7%,-21.4%,+11.5%
TMO,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,EPS,CY2027,37.688,35.372,-6.1%,31.55,-10.8%,30.902,-2.1%,30.676,-0.7%,29.91,-2.5%,29.085,-2.8%,28.941,-0.5%,27.498,-5.0%,26.893,-2.2%,27.232,+1.3%,26.919,-1.1%,488.19,18.1,-7.0%,-15.7%,-21.4%,+11.5%
TMO,Watchlist,,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,EPS,CY2028,41.58,39.005,-6.2%,34.87,-10.6%,34.238,-1.8%,34.584,+1.0%,33.662,-2.7%,32.784,-2.6%,32.365,-1.3%,30.774,-4.9%,29.926,-2.8%,30.265,+1.1%,29.707,-1.8%,488.19,16.4,-8.2%,-15.7%,-21.4%,+11.5%
COF,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2025,15.659,15.964,+1.9%,16.419,+2.9%,16.018,-2.4%,15.425,-3.7%,15.199,-1.5%,15.114,-0.6%,15.603,+3.2%,14.799,-5.2%,16.34,+10.4%,19.823,+21.3%,19.712,-0.6%,184.21,9.3,+26.3%,-24.0%,-28.6%,+22.3%
COF,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2026,,15.07,,,,17.549,+16.4%,17.55,+0.0%,18.574,+5.8%,18.179,-2.1%,18.734,+3.1%,18.907,+0.9%,19.874,+5.1%,20.877,+5.0%,19.99,-4.2%,184.21,9.2,+6.7%,-24.0%,-28.6%,+22.3%
COF,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2027,,16.21,,,,19.22,+18.6%,20.188,+5.0%,20.713,+2.6%,19.81,-4.4%,22.494,+13.5%,22.743,+1.1%,24.258,+6.7%,25.036,+3.2%,24.157,-3.5%,184.21,7.6,+7.4%,-24.0%,-28.6%,+22.3%
COF,Watchlist,,Financials,Financial Services,Adj,Dec,EPS,CY2028,,17.16,,,,17.575,+2.4%,15.71,-10.6%,16.09,+2.4%,17.73,+10.2%,18.295,+3.2%,20.845,+13.9%,25.707,+23.3%,30.045,+16.9%,27.014,-10.1%,184.21,6.8,+47.7%,-24.0%,-28.6%,+22.3%
AON,Watchlist,,Financials,Insurance,Adj,Dec,EPS,CY2025,17.811,17.769,-0.2%,18.008,+1.3%,17.545,-2.6%,17.371,-1.0%,17.415,+0.3%,17.426,+0.1%,17.148,-1.6%,16.851,-1.7%,16.912,+0.4%,16.963,+0.3%,16.964,+0.0%,326.17,19.2,-1.1%,-7.6%,-6.7%,-13.2%
AON,Watchlist,,Financials,Insurance,Adj,Dec,EPS,CY2026,19.827,19.44,-2.0%,19.717,+1.4%,19.514,-1.0%,19.492,-0.1%,19.618,+0.6%,19.651,+0.2%,19.279,-1.9%,19.066,-1.1%,19.117,+0.3%,19.04,-0.4%,19.065,+0.1%,326.17,17.1,-1.1%,-7.6%,-6.7%,-13.2%
AON,Watchlist,,Financials,Insurance,Adj,Dec,EPS,CY2027,21.993,21.52,-2.2%,22.023,+2.3%,22.195,+0.8%,22.495,+1.4%,21.65,-3.8%,21.823,+0.8%,21.441,-1.8%,21.071,-1.7%,21.31,+1.1%,21.396,+0.4%,21.464,+0.3%,326.17,15.2,+0.1%,-7.6%,-6.7%,-13.2%
AON,Watchlist,,Financials,Insurance,Adj,Dec,EPS,CY2028,,,,,,24.415,,25.11,+2.8%,23.01,-8.4%,23.01,+0.0%,23.445,+1.9%,23.045,-1.7%,23.685,+2.8%,23.547,-0.6%,23.767,+0.9%,326.17,13.7,+1.4%,-7.6%,-6.7%,-13.2%
MC,Watchlist,,Consumer Discretionary,Consumer Durables & Apparel,GAAP,Dec,EPS,CY2025,39.148,38.375,-2.0%,36.367,-5.2%,35.81,-1.5%,34.618,-3.3%,31.956,-7.7%,28.665,-10.3%,27.131,-5.4%,22.841,-15.8%,21.223,-7.1%,21.54,+1.5%,21.493,-0.2%,471.05,21.9,-20.8%,-27.0%,-25.1%,-7.2%
MC,Watchlist,,Consumer Discretionary,Consumer Durables & Apparel,GAAP,Dec,EPS,CY2026,41.937,40.929,-2.4%,39.044,-4.6%,39.038,-0.0%,37.86,-3.0%,35.047,-7.4%,31.682,-9.6%,30.445,-3.9%,25.981,-14.7%,23.899,-8.0%,24.081,+0.8%,22.941,-4.7%,471.05,20.5,-24.6%,-27.0%,-25.1%,-7.2%
MC,Watchlist,,Consumer Discretionary,Consumer Durables & Apparel,GAAP,Dec,EPS,CY2027,44.49,43.317,-2.6%,42.067,-2.9%,42.007,-0.1%,40.736,-3.0%,37.937,-6.9%,35.064,-7.6%,33.995,-3.0%,28.849,-15.1%,26.86,-6.9%,27.185,+1.2%,26.287,-3.3%,471.05,17.9,-22.7%,-27.0%,-25.1%,-7.2%
MC,Watchlist,,Consumer Discretionary,Consumer Durables & Apparel,GAAP,Dec,EPS,CY2028,46.393,45.853,-1.2%,45.883,+0.1%,45.164,-1.6%,44.502,-1.5%,41.94,-5.8%,38.607,-7.9%,37.467,-3.0%,32.932,-12.1%,30.644,-6.9%,31.52,+2.9%,29.1,-7.7%,471.05,16.2,-22.3%,-27.0%,-25.1%,-7.2%
SPX,Indices,Indices,,,Adj,Dec,EPS,CY2025,278.182,287.6404,+3.4%,294.1913,+2.3%,277.2857,-5.7%,287.8969,+3.8%,296.099,+2.8%,305.4465,+3.2%,277.2048,-9.2%,280.7324,+1.3%,294.017,+4.7%,310.7644,+5.7%,,,6611.83,21.3,+1.7%,-3.4%,-4.8%,+30.3%
SPX,Indices,Indices,,,Adj,Dec,EPS,CY2026,278.182,287.6404,+3.4%,317.7787,+10.5%,298.75,-6.0%,309.2152,+3.5%,317.1431,+2.6%,331.4283,+4.5%,310.5266,-6.3%,314.198,+1.2%,329.0345,+4.7%,354.3679,+7.7%,335.9245,-5.2%,6611.83,19.7,+8.2%,-3.4%,-4.8%,+30.3%
SPX,Indices,Indices,,,Adj,Dec,EPS,CY2027,,,,317.7787,,298.75,-6.0%,309.2152,+3.5%,317.1431,+2.6%,355.6437,+12.1%,340.5863,-4.2%,345.8753,+1.6%,363.9406,+5.2%,391.9231,+7.7%,385.4562,-1.7%,6611.83,17.2,+13.2%,-3.4%,-4.8%,+30.3%
SPX,Indices,Indices,,,Adj,Dec,EPS,CY2028,,,,,,,,,,,,355.6437,,340.5863,-4.2%,345.8753,+1.6%,363.9406,+5.2%,427.9429,+17.6%,426.0459,-0.4%,6611.83,15.5,+25.1%,-3.4%,-4.8%,+30.3%
QQQ,Indices,Indices,,,GAAP,Dec,EPS,CY2025,,,,,,,,,,,,,,,,,,,,,,,,588.5,,,-4.2%,-5.6%,+39.2%
QQQ,Indices,Indices,,,GAAP,Dec,EPS,CY2026,,,,,,,,,,,,,,,,,,,,,,,,588.5,,,-4.2%,-5.6%,+39.2%
QQQ,Indices,Indices,,,GAAP,Dec,EPS,CY2027,,,,,,,,,,,,,,,,,,,,,,,,588.5,,,-4.2%,-5.6%,+39.2%
QQQ,Indices,Indices,,,GAAP,Dec,EPS,CY2028,,,,,,,,,,,,,,,,,,,,,,,,588.5,,,-4.2%,-5.6%,+39.2%
IWM,Indices,Indices,,,Adj,Dec,EPS,CY2025,,,,,,,,,,,,,,,,,,,,,,,,252.36,,,+2.5%,-1.5%,+39.3%
IWM,Indices,Indices,,,Adj,Dec,EPS,CY2026,,,,,,,,,,,,,,,,,,,,,,,,252.36,,,+2.5%,-1.5%,+39.3%
IWM,Indices,Indices,,,Adj,Dec,EPS,CY2027,,,,,,,,,,,,,,,,,,,,,,,,252.36,,,+2.5%,-1.5%,+39.3%
IWM,Indices,Indices,,,Adj,Dec,EPS,CY2028,,,,,,,,,,,,,,,,,,,,,,,,252.36,,,+2.5%,-1.5%,+39.3%
SOX,Indices,Indices,,,Adj,Dec,EPS,CY2025,240.25,254.617,+6.0%,261.3143,+2.6%,235.6557,-9.8%,252.1783,+7.0%,268.3062,+6.4%,275.8319,+2.8%,216.2981,-21.6%,227.0464,+5.0%,239.5775,+5.5%,292.5883,+22.1%,,,7916.104,27.1,+6.1%,+11.8%,+3.5%,+120.0%
SOX,Indices,Indices,,,Adj,Dec,EPS,CY2026,240.25,254.617,+6.0%,308.5649,+21.2%,277.4289,-10.1%,294.6717,+6.2%,309.8257,+5.1%,321.6163,+3.8%,269.5688,-16.2%,285.2398,+5.8%,294.9278,+3.4%,361.3695,+22.5%,424.5178,+17.5%,7916.104,18.6,+57.5%,+11.8%,+3.5%,+120.0%
SOX,Indices,Indices,,,Adj,Dec,EPS,CY2027,,,,308.5649,,277.4289,-10.1%,294.6717,+6.2%,309.8257,+5.1%,382.1173,+23.3%,320.6043,-16.1%,345.0625,+7.6%,339.2701,-1.7%,415.2891,+22.4%,528.6844,+27.3%,7916.104,15.0,+64.9%,+11.8%,+3.5%,+120.0%
SOX,Indices,Indices,,,Adj,Dec,EPS,CY2028,,,,,,,,,,,,382.1173,,320.6043,-16.1%,345.0625,+7.6%,339.2701,-1.7%,510.972,+50.6%,591.799,+15.8%,7916.104,13.4,+84.6%,+11.8%,+3.5%,+120.0%
IGV,Indices,Indices,,,Adj,Dec,EPS,CY2025,,,,,,,,,,,,,,,,,,,,,,,,80.46,,,-23.9%,-23.3%,-1.0%
IGV,Indices,Indices,,,Adj,Dec,EPS,CY2026,,,,,,,,,,,,,,,,,,,,,,,,80.46,,,-23.9%,-23.3%,-1.0%
IGV,Indices,Indices,,,Adj,Dec,EPS,CY2027,,,,,,,,,,,,,,,,,,,,,,,,80.46,,,-23.9%,-23.3%,-1.0%
IGV,Indices,Indices,,,Adj,Dec,EPS,CY2028,,,,,,,,,,,,,,,,,,,,,,,,80.46,,,-23.9%,-23.3%,-1.0%
AER,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,EPS,CY2025,,,,,,,,11.265,,12.118,+7.6%,12.13,+0.1%,11.638,-4.1%,12.561,+7.9%,13.094,+4.2%,14.821,+13.2%,14.926,+0.7%,141.5,9.5,+28.3%,-1.6%,-4.0%,+58.3%
AER,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,EPS,CY2026,,,,,,,,12.187,,12.85,+5.4%,13.31,+3.6%,12.901,-3.1%,13.419,+4.0%,13.66,+1.8%,14.593,+6.8%,15.495,+6.2%,141.5,9.1,+20.1%,-1.6%,-4.0%,+58.3%
AER,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,EPS,CY2027,,,,,,,,,,,,15.84,,14.325,-9.6%,14.49,+1.2%,14.593,+0.7%,15.302,+4.9%,16.436,+7.4%,141.5,8.6,+14.7%,-1.6%,-4.0%,+58.3%
AER,Extended,Uncategorized,Industrials,Capital Goods,Adj,Dec,EPS,CY2028,,,,,,,,,,,,,,,,,,,,,,17.23,,141.5,8.2,,-1.6%,-4.0%,+58.3%
MA,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,EPS,CY2025,,,,,,,,16.631,,16.66,+0.2%,16.291,-2.2%,15.835,-2.8%,15.78,-0.3%,16.217,+2.8%,16.326,+0.7%,16.333,+0.0%,501.5,30.7,+3.1%,-12.2%,-13.6%,+2.4%
MA,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,EPS,CY2026,,,,,,,,19.343,,19.386,+0.2%,18.994,-2.0%,18.7,-1.5%,18.596,-0.6%,18.929,+1.8%,19.0,+0.4%,19.285,+1.5%,501.5,26.0,+3.1%,-12.2%,-13.6%,+2.4%
MA,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,EPS,CY2027,,,,,,,,22.318,,22.39,+0.3%,21.829,-2.5%,21.915,+0.4%,21.763,-0.7%,22.083,+1.5%,22.179,+0.4%,22.418,+1.1%,501.5,22.4,+2.3%,-12.2%,-13.6%,+2.4%
MA,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,EPS,CY2028,,,,,,,,25.99,,25.855,-0.5%,25.32,-2.1%,25.32,+0.0%,25.065,-1.0%,25.316,+1.0%,25.396,+0.3%,26.148,+3.0%,501.5,19.2,+3.3%,-12.2%,-13.6%,+2.4%
BRK/A,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,EPS,CY2025,,,,,,,,32798.753,,32347.177,-1.4%,32771.597,+1.3%,32522.413,-0.8%,29612.585,-8.9%,29242.17,-1.3%,38150.775,+30.5%,44704.805,+17.2%,716500.0,16.0,+37.5%,-5.1%,-4.2%,-3.5%
BRK/A,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,EPS,CY2026,,,,,,,,31771.16,,31294.455,-1.5%,33290.78,+6.4%,33962.09,+2.0%,34805.077,+2.5%,34825.66,+0.1%,32702.62,-6.1%,31431.2,-3.9%,716500.0,22.8,-7.5%,-5.1%,-4.2%,-3.5%
BRK/A,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,EPS,CY2027,,,,,,,,,,,,33685.58,,33502.64,-0.5%,33575.04,+0.2%,34024.22,+1.3%,33636.497,-1.1%,34824.973,+3.5%,716500.0,20.6,+3.9%,-5.1%,-4.2%,-3.5%
BRK/A,Extended,Uncategorized,Financials,Financial Services,GAAP,Dec,EPS,CY2028,,,,,,,,,,,,35415.87,,35415.87,+0.0%,33858.54,-4.4%,,,37302.41,+10.2%,35952.825,-3.6%,716500.0,19.9,+1.5%,-5.1%,-4.2%,-3.5%
CSU,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,,,,,,,,89.177,,88.374,-0.9%,83.804,-5.2%,82.589,-1.4%,65.946,-20.2%,61.46,-6.8%,58.128,-5.4%,33.593,-42.2%,2430.56,72.4,-59.3%,-26.6%,-25.4%,-44.3%
CSU,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,,,,,,,,,,59.4,,92.565,+55.8%,98.098,+6.0%,93.171,-5.0%,91.502,-1.8%,89.543,-2.1%,84.379,-5.8%,2430.56,28.8,-14.0%,-26.6%,-25.4%,-44.3%
CSU,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,,,,,,,,,,,,,,75.0,,72.475,-3.4%,81.635,+12.6%,110.506,+35.4%,101.681,-8.0%,2430.56,23.9,+35.6%,-26.6%,-25.4%,-44.3%
CSU,Extended,Uncategorized,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,,,,,,,,,,,,,,,,,,,,,,90.94,,2430.56,26.7,,-26.6%,-25.4%,-44.3%
DHR,Extended,Uncategorized,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,EPS,CY2025,,,,,,,,8.687,,8.592,-1.1%,8.33,-3.0%,7.643,-8.2%,7.693,+0.7%,7.771,+1.0%,7.715,-0.7%,7.734,+0.2%,192.12,24.8,+1.2%,-16.1%,-18.8%,+5.7%
DHR,Extended,Uncategorized,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,EPS,CY2026,,,,,,,,9.702,,9.578,-1.3%,9.318,-2.7%,8.586,-7.9%,8.576,-0.1%,8.593,+0.2%,8.423,-2.0%,8.408,-0.2%,192.12,22.8,-2.1%,-16.1%,-18.8%,+5.7%
DHR,Extended,Uncategorized,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,EPS,CY2027,,,,,,,,11.173,,11.091,-0.7%,10.347,-6.7%,9.508,-8.1%,9.465,-0.5%,9.452,-0.1%,9.258,-2.1%,9.097,-1.7%,192.12,21.1,-4.3%,-16.1%,-18.8%,+5.7%
DHR,Extended,Uncategorized,Health Care,"Pharmaceuticals, Biotechnology",Adj,Dec,EPS,CY2028,,,,,,,,12.11,,12.2,+0.7%,11.368,-6.8%,10.508,-7.6%,10.502,-0.1%,10.421,-0.8%,10.115,-2.9%,10.0,-1.1%,192.12,19.2,-4.8%,-16.1%,-18.8%,+5.7%
AAPL,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,GAAP,Sep,EPS,CY2025,,,,,,,,7.289,,7.45,+2.2%,7.361,-1.2%,7.32,-0.6%,7.175,-2.0%,7.379,+2.8%,7.387,+0.1%,,,258.86,35.0,+0.4%,-4.8%,-1.3%,+37.4%
AAPL,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,GAAP,Sep,EPS,CY2026,,,,,,,,7.75,,7.931,+2.3%,8.128,+2.5%,8.198,+0.9%,7.658,-6.6%,7.961,+4.0%,8.247,+3.6%,8.51,+3.2%,258.86,30.4,+3.8%,-4.8%,-1.3%,+37.4%
AAPL,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,GAAP,Sep,EPS,CY2027,,,,,,,,8.618,,9.253,+7.4%,8.989,-2.9%,8.944,-0.5%,8.441,-5.6%,8.781,+4.0%,9.158,+4.3%,9.375,+2.4%,258.86,27.6,+4.8%,-4.8%,-1.3%,+37.4%
AAPL,Extended,Uncategorized,Information Technology,Technology Hardware & Equipmen,GAAP,Sep,EPS,CY2028,,,,,,,,9.317,,9.877,+6.0%,9.89,+0.1%,9.944,+0.5%,9.404,-5.4%,9.672,+2.8%,9.977,+3.2%,10.275,+3.0%,258.86,25.2,+3.3%,-4.8%,-1.3%,+37.4%
NFLX,Extended,Uncategorized,Communication Services,Media & Entertainment,GAAP,Dec,EPS,CY2025,,,,,,,,2.218,,2.285,+3.0%,2.372,+3.8%,2.473,+4.3%,2.554,+3.3%,2.619,+2.5%,2.527,-3.5%,2.525,-0.1%,98.93,39.2,+2.1%,+5.5%,+9.1%,+15.6%
